ID_ENTITAT,CARREC,GENERE,NOM_COMARCA,NOM_PROVINCIA
24847,Secretària,dona,Pla d'Urgell,Lleida
24847,Tresorer,home,Pla d'Urgell,Lleida
24847,Vocal,dona,Pla d'Urgell,Lleida
24847,Vocal,dona,Pla d'Urgell,Lleida
24847,Vocal,home,Pla d'Urgell,Lleida
24847,Vocal,dona,Pla d'Urgell,Lleida
10092,Vocal,dona,Barcelonès,Barcelona
10092,Vocal,dona,Barcelonès,Barcelona
10092,Vocal,dona,Barcelonès,Barcelona
10092,Vocal,dona,Barcelonès,Barcelona
10092,Vocal,dona,Barcelonès,Barcelona
10092,Vocal,dona,Barcelonès,Barcelona
10092,Vicepresidenta,dona,Barcelonès,Barcelona
10092,Secretària,dona,Barcelonès,Barcelona
10092,Tresorera,dona,Barcelonès,Barcelona
10092,Presidenta,dona,Barcelonès,Barcelona
71631,Secretària,dona,Baix Llobregat,Barcelona
71631,Tresorera,dona,Baix Llobregat,Barcelona
71631,Presidenta,dona,Baix Llobregat,Barcelona
23473,Secretària,dona,Baix Empordà,Girona
23473,Presidenta,dona,Baix Empordà,Girona
23473,Tresorera,dona,Baix Empordà,Girona
22298,Vicepresidenta,dona,Alt Empordà,Girona
22298,Presidenta,dona,Alt Empordà,Girona
22298,Secretària,dona,Alt Empordà,Girona
22298,Tresorera,dona,Alt Empordà,Girona
6894,Secretari,home,Vallès Occidental,Barcelona
6894,Vicepresidenta,dona,Vallès Occidental,Barcelona
6894,Tresorer,home,Vallès Occidental,Barcelona
6894,Vocal,dona,Vallès Occidental,Barcelona
6894,Vocal,dona,Vallès Occidental,Barcelona
6894,Vocal,home,Vallès Occidental,Barcelona
6894,Vocal,dona,Vallès Occidental,Barcelona
6894,Presidenta,dona,Vallès Occidental,Barcelona
26747,Presidenta,dona,Tarragonès,Tarragona
26747,Secretari,home,Tarragonès,Tarragona
26747,Vicepresidenta,dona,Tarragonès,Tarragona
26747,Tresorera,dona,Tarragonès,Tarragona
76599,Presidenta,dona,Alt Penedès,Barcelona
76599,Secretària,dona,Alt Penedès,Barcelona
76599,Tresorera,dona,Alt Penedès,Barcelona
76599,Vicepresidenta,dona,Alt Penedès,Barcelona
3214,Vicepresident,home,Barcelonès,Barcelona
3214,Secretària,dona,Barcelonès,Barcelona
3214,President,home,Barcelonès,Barcelona
3214,Tresorer,home,Barcelonès,Barcelona
5996,Secretària,dona,Bages,Barcelona
5996,Presidenta,dona,Bages,Barcelona
5996,Vicepresident,home,Bages,Barcelona
5996,Tresorer,home,Bages,Barcelona
36222,Secretària,dona,Ribera d'Ebre,Tarragona
36222,Tresorera,dona,Ribera d'Ebre,Tarragona
36222,Presidenta,dona,Ribera d'Ebre,Tarragona
63580,Secretària,dona,Osona,Barcelona
63580,Tresorer,home,Osona,Barcelona
63580,Vocal,dona,Osona,Barcelona
63580,Presidenta,dona,Osona,Barcelona
63580,Vocal,dona,Osona,Barcelona
13040,Secretària,dona,Vallès Occidental,Barcelona
13040,Presidenta,dona,Vallès Occidental,Barcelona
13040,Tresorera,dona,Vallès Occidental,Barcelona
6503,Presidenta,dona,Alt Penedès,Barcelona
6503,Vicepresidenta,dona,Alt Penedès,Barcelona
6503,Tresorera,dona,Alt Penedès,Barcelona
6503,Secretari,home,Alt Penedès,Barcelona
6503,Vocal,dona,Alt Penedès,Barcelona
6503,Vocal,home,Alt Penedès,Barcelona
6503,Vocal,dona,Alt Penedès,Barcelona
6503,Vocal,dona,Alt Penedès,Barcelona
6503,Vocal,dona,Alt Penedès,Barcelona
5201,Secretari,home,Baix Llobregat,Barcelona
5201,Tresorera,dona,Baix Llobregat,Barcelona
5201,Presidenta,dona,Baix Llobregat,Barcelona
14465,Secretària,dona,Osona,Barcelona
14465,Vocal,dona,Osona,Barcelona
14465,Vocal,dona,Osona,Barcelona
14465,Vocal,dona,Osona,Barcelona
14465,Vocal,dona,Osona,Barcelona
14465,Vocal,dona,Osona,Barcelona
14465,Tresorera,dona,Osona,Barcelona
14465,Presidenta,dona,Osona,Barcelona
21686,Presidenta,dona,Alt Empordà,Girona
21686,Secretària,dona,Alt Empordà,Girona
21686,Tresorera,dona,Alt Empordà,Girona
25027,Presidenta,dona,Segarra,Lleida
25027,Tresorera,dona,Segarra,Lleida
25027,Vocal,dona,Segarra,Lleida
25027,Secretària,dona,Segarra,Lleida
11644,Secretària,dona,Barcelonès,Barcelona
11644,Vicepresidenta,dona,Barcelonès,Barcelona
11644,Presidenta,dona,Barcelonès,Barcelona
11644,Vocal,dona,Barcelonès,Barcelona
11644,Vocal,home,Barcelonès,Barcelona
11644,Vocal,dona,Barcelonès,Barcelona
11644,Vocal,dona,Barcelonès,Barcelona
11644,Vocal,dona,Barcelonès,Barcelona
11644,Tresorera,dona,Barcelonès,Barcelona
11644,Vocal,dona,Barcelonès,Barcelona
68804,Presidenta,dona,Segarra,Lleida
68804,Vicepresidenta,dona,Segarra,Lleida
68804,Secretària,dona,Segarra,Lleida
68804,Vocal,dona,Segarra,Lleida
68804,Vocal,dona,Segarra,Lleida
68804,Tresorera,dona,Segarra,Lleida
68804,Vocal,dona,Segarra,Lleida
68804,Vocal,dona,Segarra,Lleida
68804,Vocal,dona,Segarra,Lleida
68804,Vocal,dona,Segarra,Lleida
16978,Presidenta,dona,Maresme,Barcelona
16978,Secretària,dona,Maresme,Barcelona
16978,Tresorera,dona,Maresme,Barcelona
8394,Secretària,dona,Osona,Barcelona
8394,President,home,Osona,Barcelona
8394,Tresorer,home,Osona,Barcelona
8394,Sotspresidenta,dona,Osona,Barcelona
8394,Vocal,dona,Osona,Barcelona
8394,Vocal,dona,Osona,Barcelona
8394,Vocal,dona,Osona,Barcelona
8394,Vocal,dona,Osona,Barcelona
58914,Presidenta,dona,Baix Llobregat,Barcelona
58914,Vocal,dona,Baix Llobregat,Barcelona
58914,Vocal,dona,Baix Llobregat,Barcelona
58914,Vocal,dona,Baix Llobregat,Barcelona
58914,Tresorera,dona,Baix Llobregat,Barcelona
58914,Vocal,dona,Baix Llobregat,Barcelona
58914,Secretari,home,Baix Llobregat,Barcelona
58914,Vocal,home,Baix Llobregat,Barcelona
58914,Vocal,dona,Baix Llobregat,Barcelona
58914,Vocal,dona,Baix Llobregat,Barcelona
58914,Vocal,dona,Baix Llobregat,Barcelona
58914,Vocal,dona,Baix Llobregat,Barcelona
62445,Presidenta,dona,Alt Empordà,Girona
62445,Secretari,home,Alt Empordà,Girona
62445,Tresorera,dona,Alt Empordà,Girona
7042,Secretària,dona,Vallès Occidental,Barcelona
7042,Presidenta,dona,Vallès Occidental,Barcelona
7042,Tresorera,dona,Vallès Occidental,Barcelona
5620,Secretària,dona,Osona,Barcelona
5620,Presidenta,dona,Osona,Barcelona
5620,Tresorera,dona,Osona,Barcelona
5539,Secretària,dona,Barcelonès,Barcelona
5539,Tresorer,home,Barcelonès,Barcelona
5539,Presidenta,dona,Barcelonès,Barcelona
71521,President,home,Segrià,Lleida
71521,Secretària,dona,Segrià,Lleida
71521,Vocal,indeterminat,Segrià,Lleida
71521,Vocal,home,Segrià,Lleida
71521,Vocal,dona,Segrià,Lleida
71521,Vocal,dona,Segrià,Lleida
71521,Tresorer,home,Segrià,Lleida
71521,Vocal,home,Segrià,Lleida
71521,Vocal,dona,Segrià,Lleida
71521,Vocal,dona,Segrià,Lleida
71521,Vocal,dona,Segrià,Lleida
71521,Vocal,dona,Segrià,Lleida
10384,Secretària,dona,Barcelonès,Barcelona
10384,Presidenta,dona,Barcelonès,Barcelona
10384,Tresorera,dona,Barcelonès,Barcelona
27131,Vocal 6è,dona,Ribera d'Ebre,Tarragona
27131,Vocal 5è,dona,Ribera d'Ebre,Tarragona
27131,Tresorer,home,Ribera d'Ebre,Tarragona
27131,Secretària,dona,Ribera d'Ebre,Tarragona
27131,Vocal 3r,dona,Ribera d'Ebre,Tarragona
27131,Presidenta,dona,Ribera d'Ebre,Tarragona
27131,Vicepresidenta,dona,Ribera d'Ebre,Tarragona
27131,Vocal 1r,dona,Ribera d'Ebre,Tarragona
27131,Vocal 4t,home,Ribera d'Ebre,Tarragona
27131,Vocal 2n,dona,Ribera d'Ebre,Tarragona
24877,Vocal,dona,Segrià,Lleida
24877,Secretari,home,Segrià,Lleida
24877,Vocal,dona,Segrià,Lleida
24877,Presidenta,dona,Segrià,Lleida
24877,Tresorera,dona,Segrià,Lleida
6675,Secretària,dona,Baix Llobregat,Barcelona
6675,Tresorera,dona,Baix Llobregat,Barcelona
6675,Presidenta,dona,Baix Llobregat,Barcelona
21967,Secretària,dona,Gironès,Girona
21967,Presidenta,dona,Gironès,Girona
21967,Tresorera,dona,Gironès,Girona
22426,Secretària,dona,Gironès,Girona
22426,Presidenta,dona,Gironès,Girona
22426,Tresorer,dona,Gironès,Girona
23805,Secretària,dona,Gironès,Girona
23805,President,home,Gironès,Girona
23805,Tresorera,dona,Gironès,Girona
65979,Secretària,dona,Montsià,Tarragona
65979,Presidenta,dona,Montsià,Tarragona
65979,Tresorera,dona,Montsià,Tarragona
65979,Vocal,dona,Montsià,Tarragona
65979,Vocal,dona,Montsià,Tarragona
65979,Vocal,dona,Montsià,Tarragona
65979,Vocal,dona,Montsià,Tarragona
65979,Vocal,dona,Montsià,Tarragona
65979,Vocal,home,Montsià,Tarragona
65979,Vocal,dona,Montsià,Tarragona
65979,Vocal,dona,Montsià,Tarragona
65979,Vocal,dona,Montsià,Tarragona
27183,Presidenta,dona,Baix Ebre,Tarragona
27183,Secretària,dona,Baix Ebre,Tarragona
27183,Vocal,dona,Baix Ebre,Tarragona
27183,Vocal,dona,Baix Ebre,Tarragona
27183,Tresorera,dona,Baix Ebre,Tarragona
6992,President,home,Barcelonès,Barcelona
6992,Secretària,home,Barcelonès,Barcelona
6992,Tresorera,dona,Barcelonès,Barcelona
24727,Vicepresidenta,dona,Garrigues,Lleida
24727,Secretària,dona,Garrigues,Lleida
24727,Vocal,home,Garrigues,Lleida
24727,Vocal,dona,Garrigues,Lleida
24727,Tresorera,dona,Garrigues,Lleida
24727,Presidenta,dona,Garrigues,Lleida
24727,Vocal,dona,Garrigues,Lleida
24727,Vocal,home,Garrigues,Lleida
45619,Presidenta,dona,Barcelonès,Barcelona
45619,Secretària,dona,Barcelonès,Barcelona
45619,Tresorera,dona,Barcelonès,Barcelona
72181,Presidenta,dona,Vallès Oriental,Barcelona
72181,Secretària,dona,Vallès Oriental,Barcelona
72181,Tresorera,dona,Vallès Oriental,Barcelona
72181,Vocal,dona,Vallès Oriental,Barcelona
73353,Vocal,dona,Osona,Barcelona
73353,Secretària,dona,Osona,Barcelona
73353,Presidenta,dona,Osona,Barcelona
73353,Tresorer,home,Osona,Barcelona
73353,Vicepresidenta,dona,Osona,Barcelona
4433,Secretària,dona,Baix Llobregat,Barcelona
4433,Tresorer,home,Baix Llobregat,Barcelona
4433,Vocal,dona,Baix Llobregat,Barcelona
4433,Vocal,home,Baix Llobregat,Barcelona
4433,Vocal,home,Baix Llobregat,Barcelona
4433,Vocal,dona,Baix Llobregat,Barcelona
4433,Vocal,dona,Baix Llobregat,Barcelona
4433,Vocal,dona,Baix Llobregat,Barcelona
4433,Vocal,dona,Baix Llobregat,Barcelona
4433,Vocal,dona,Baix Llobregat,Barcelona
4433,Vicepresident,home,Baix Llobregat,Barcelona
4433,President,home,Baix Llobregat,Barcelona
4433,Vocal,home,Baix Llobregat,Barcelona
4433,Vocal,dona,Baix Llobregat,Barcelona
7878,Secretària,dona,Barcelonès,Barcelona
7878,President,home,Barcelonès,Barcelona
7878,Tresorera,dona,Barcelonès,Barcelona
6486,Vocal,dona,Vallès Occidental,Barcelona
6486,Tresorera,dona,Vallès Occidental,Barcelona
6486,Vocal,dona,Vallès Occidental,Barcelona
6486,Vocal,dona,Vallès Occidental,Barcelona
6486,Secretari,home,Vallès Occidental,Barcelona
6486,President,home,Vallès Occidental,Barcelona
74628,Presidenta,dona,Pla d'Urgell,Lleida
74628,Vocal,dona,Pla d'Urgell,Lleida
74628,Tresorera,dona,Pla d'Urgell,Lleida
74628,Vocal,dona,Pla d'Urgell,Lleida
74628,Secretària,dona,Pla d'Urgell,Lleida
16906,Vicepresidenta 2a,dona,Vallès Oriental,Barcelona
16906,Presidenta,dona,Vallès Oriental,Barcelona
16906,Tresorera,dona,Vallès Oriental,Barcelona
16906,Secretària,dona,Vallès Oriental,Barcelona
16906,Vicepresidenta 1a,dona,Vallès Oriental,Barcelona
16906,Vicepresidenta 3a,dona,Vallès Oriental,Barcelona
5147,Secretària,dona,Vallès Oriental,Barcelona
5147,Tresorera,dona,Vallès Oriental,Barcelona
5147,Presidenta,dona,Vallès Oriental,Barcelona
5147,Vicepresident,home,Vallès Oriental,Barcelona
4881,Presidenta,dona,Bages,Barcelona
4881,Tresorera,dona,Bages,Barcelona
4881,Vicepresidenta,dona,Bages,Barcelona
4881,Vocal,home,Bages,Barcelona
4881,Secretària,home,Bages,Barcelona
19685,President,home,Bages,Barcelona
19685,Tresorera,dona,Bages,Barcelona
19685,Secretària,dona,Bages,Barcelona
19685,Vocal,home,Bages,Barcelona
19685,Vocal,dona,Bages,Barcelona
4951,Vicepresidenta,dona,Barcelonès,Barcelona
4951,Secretària,dona,Barcelonès,Barcelona
4951,Presidenta,dona,Barcelonès,Barcelona
4951,Tresorera,dona,Barcelonès,Barcelona
4931,Secretària,dona,Vallès Occidental,Barcelona
4931,Tresorera,dona,Vallès Occidental,Barcelona
4931,Presidenta,dona,Vallès Occidental,Barcelona
5734,Presidenta,dona,Barcelonès,Barcelona
5734,Vocal,dona,Barcelonès,Barcelona
5734,Vocal,home,Barcelonès,Barcelona
5734,Vocal,dona,Barcelonès,Barcelona
5734,Vocal,dona,Barcelonès,Barcelona
5734,Vocal,dona,Barcelonès,Barcelona
5734,Vocal,home,Barcelonès,Barcelona
5734,Secretària,dona,Barcelonès,Barcelona
5734,Vocal,dona,Barcelonès,Barcelona
5734,Vocal,dona,Barcelonès,Barcelona
5734,Vicepresident,home,Barcelonès,Barcelona
5734,Vocal,dona,Barcelonès,Barcelona
5734,Tresorera,dona,Barcelonès,Barcelona
8781,Secretària,dona,Barcelonès,Barcelona
8781,Vicepresidenta,dona,Barcelonès,Barcelona
8781,Tresorer,home,Barcelonès,Barcelona
8781,President,home,Barcelonès,Barcelona
5505,Secretari,home,Maresme,Barcelona
5505,Vocal,home,Maresme,Barcelona
5505,Vicepresidenta 2a,dona,Maresme,Barcelona
5505,Vocal,dona,Maresme,Barcelona
5505,Vocal,dona,Maresme,Barcelona
5505,Vicepresidenta 3a,dona,Maresme,Barcelona
5505,Vocal,dona,Maresme,Barcelona
5505,President,home,Maresme,Barcelona
5505,Vicepresident 1r,indeterminat,Maresme,Barcelona
5505,Tresorera,dona,Maresme,Barcelona
5505,Secretària 2a,dona,Maresme,Barcelona
5505,Vocal,dona,Maresme,Barcelona
5505,Vocal,dona,Maresme,Barcelona
5505,Vocal,dona,Maresme,Barcelona
24738,Secretària,dona,Noguera,Lleida
24738,Vocal,dona,Noguera,Lleida
24738,Vocal,dona,Noguera,Lleida
24738,Presidenta,dona,Noguera,Lleida
24738,Tresorer,home,Noguera,Lleida
24738,Vocal,dona,Noguera,Lleida
24738,Vocal,dona,Noguera,Lleida
24738,Vocal,dona,Noguera,Lleida
24738,Vocal,dona,Noguera,Lleida
7960,Secretària,dona,Vallès Oriental,Barcelona
7960,Tresorer,home,Vallès Oriental,Barcelona
7960,Presidenta,dona,Vallès Oriental,Barcelona
66009,Presidenta,dona,Ribera d'Ebre,Tarragona
66009,Secretària,dona,Ribera d'Ebre,Tarragona
66009,Vocal,dona,Ribera d'Ebre,Tarragona
66009,Vocal,home,Ribera d'Ebre,Tarragona
66009,Vocal,dona,Ribera d'Ebre,Tarragona
66009,Tresorera,dona,Ribera d'Ebre,Tarragona
36278,President,home,Baix Ebre,Tarragona
36278,Vocal,home,Baix Ebre,Tarragona
36278,Vocal,dona,Baix Ebre,Tarragona
36278,Vocal,home,Baix Ebre,Tarragona
36278,Vocal,dona,Baix Ebre,Tarragona
36278,Vocal,home,Baix Ebre,Tarragona
36278,Vocal,home,Baix Ebre,Tarragona
36278,Vocal,home,Baix Ebre,Tarragona
36278,Vocal,home,Baix Ebre,Tarragona
36278,Vocal,dona,Baix Ebre,Tarragona
36278,Vocal,dona,Baix Ebre,Tarragona
36278,Vocal,dona,Baix Ebre,Tarragona
36278,Vocal,dona,Baix Ebre,Tarragona
36278,Tresorera,dona,Baix Ebre,Tarragona
36278,Vocal,home,Baix Ebre,Tarragona
36278,Vocal,home,Baix Ebre,Tarragona
36278,Secretària,dona,Baix Ebre,Tarragona
27642,Vicepresident,home,Ribera d'Ebre,Tarragona
27642,Secretària,dona,Ribera d'Ebre,Tarragona
27642,Tresorera,dona,Ribera d'Ebre,Tarragona
27642,Vocal,dona,Ribera d'Ebre,Tarragona
27642,Presidenta,dona,Ribera d'Ebre,Tarragona
27642,Vocal,indeterminat,Ribera d'Ebre,Tarragona
27642,Vocal,dona,Ribera d'Ebre,Tarragona
12962,Secretari,home,Bages,Barcelona
12962,Presidenta,dona,Bages,Barcelona
12962,Tresorera,dona,Bages,Barcelona
29325,Secretària,dona,Baix Camp,Tarragona
29325,Vocal,dona,Baix Camp,Tarragona
29325,Vocal,dona,Baix Camp,Tarragona
29325,Vicepresidenta,dona,Baix Camp,Tarragona
29325,Tresorera,dona,Baix Camp,Tarragona
29325,Vocal,dona,Baix Camp,Tarragona
29325,Vocal,dona,Baix Camp,Tarragona
29325,Vocal,dona,Baix Camp,Tarragona
29325,Vocal,dona,Baix Camp,Tarragona
29325,President,home,Baix Camp,Tarragona
60357,Secretària,dona,Noguera,Lleida
60357,Presidenta,dona,Noguera,Lleida
60357,Vocal,dona,Noguera,Lleida
60357,Vocal,dona,Noguera,Lleida
60357,Vocal,dona,Noguera,Lleida
60357,Tresorera,dona,Noguera,Lleida
60357,Vocal,dona,Noguera,Lleida
60357,Vocal,dona,Noguera,Lleida
4229,Presidenta,dona,Vallès Oriental,Barcelona
4229,Vocal,dona,Vallès Oriental,Barcelona
4229,Secretària,dona,Vallès Oriental,Barcelona
4229,Vocal,dona,Vallès Oriental,Barcelona
4229,Tresorera,dona,Vallès Oriental,Barcelona
4229,Vocal,dona,Vallès Oriental,Barcelona
22723,Secretària,dona,Garrotxa,Girona
22723,Presidenta,dona,Garrotxa,Girona
22723,Tresorer,home,Garrotxa,Girona
22122,Vicepresidenta,dona,Selva,Girona
22122,Secretària,dona,Selva,Girona
22122,President,home,Selva,Girona
22122,Tresorer,home,Selva,Girona
26959,Presidenta,dona,Baix Penedès,Tarragona
26959,Vocal,dona,Baix Penedès,Tarragona
26959,Vocal,dona,Baix Penedès,Tarragona
26959,Vocal,dona,Baix Penedès,Tarragona
26959,Vocal,dona,Baix Penedès,Tarragona
26959,Tresorera,dona,Baix Penedès,Tarragona
26959,Vocal,dona,Baix Penedès,Tarragona
26959,Vocal,dona,Baix Penedès,Tarragona
26959,Vocal,dona,Baix Penedès,Tarragona
26959,Secretari,home,Baix Penedès,Tarragona
26959,Vicepresidenta,dona,Baix Penedès,Tarragona
109199,Secretària,dona,Barcelonès,Barcelona
109199,President,home,Barcelonès,Barcelona
109199,Tresorera,dona,Barcelonès,Barcelona
5752,Secretària,dona,Barcelonès,Barcelona
5752,Vicepresidenta,dona,Barcelonès,Barcelona
5752,Presidenta,dona,Barcelonès,Barcelona
5752,Tresorera,dona,Barcelonès,Barcelona
4319,Presidenta,dona,Vallès Oriental,Barcelona
4319,Vicepresidenta,dona,Vallès Oriental,Barcelona
4319,Secretària,dona,Vallès Oriental,Barcelona
4319,Tresorer,home,Vallès Oriental,Barcelona
4319,Vocal,dona,Vallès Oriental,Barcelona
4319,Vocal,dona,Vallès Oriental,Barcelona
77283,Presidenta,dona,Tarragonès,Tarragona
77283,Tresorera,dona,Tarragonès,Tarragona
77283,Vocal,dona,Tarragonès,Tarragona
77283,Vocal,dona,Tarragonès,Tarragona
77283,Secretària,dona,Tarragonès,Tarragona
77283,Vicepresidenta,dona,Tarragonès,Tarragona
80798,Secretària,dona,Baix Camp,Tarragona
80798,Presidenta,dona,Baix Camp,Tarragona
80798,Tresorera,dona,Baix Camp,Tarragona
80798,Vocal,dona,Baix Camp,Tarragona
80798,Vocal,dona,Baix Camp,Tarragona
26549,Presidenta,dona,Garrigues,Lleida
26549,Vocal,dona,Garrigues,Lleida
26549,Vocal,dona,Garrigues,Lleida
26549,Secretària,dona,Garrigues,Lleida
26549,Vocal,dona,Garrigues,Lleida
26549,Tresorera,dona,Garrigues,Lleida
26549,Vocal,dona,Garrigues,Lleida
3651,Vicepresidenta,dona,Barcelonès,Barcelona
3651,Tresorer,home,Barcelonès,Barcelona
3651,Presidenta,dona,Barcelonès,Barcelona
3651,Secretària,dona,Barcelonès,Barcelona
24896,President,home,Alta Ribagorça,Lleida
24896,Secretari,home,Alta Ribagorça,Lleida
24896,Tresorer,home,Alta Ribagorça,Lleida
5409,Vicepresidenta,dona,Bages,Barcelona
5409,Presidenta,dona,Bages,Barcelona
5409,Vocal,dona,Bages,Barcelona
5409,Vocal,dona,Bages,Barcelona
5409,Vocal,dona,Bages,Barcelona
5409,Vocal,dona,Bages,Barcelona
5409,Vocal,dona,Bages,Barcelona
5409,Vocal,dona,Bages,Barcelona
5409,Vocal,dona,Bages,Barcelona
5409,Vocal,dona,Bages,Barcelona
5409,Vocal,dona,Bages,Barcelona
5409,Vocal,dona,Bages,Barcelona
5409,Vocal,dona,Bages,Barcelona
5409,Tresorera,dona,Bages,Barcelona
5409,Secretària,dona,Bages,Barcelona
48161,Secretària,dona,Vallès Occidental,Barcelona
48161,Presidenta,dona,Vallès Occidental,Barcelona
48161,Vocal,dona,Vallès Occidental,Barcelona
22131,Presidenta,dona,Gironès,Girona
22131,Sotspresidenta,dona,Gironès,Girona
22131,Secretària,dona,Gironès,Girona
22131,Tresorer,home,Gironès,Girona
70452,Secretària,dona,Baix Llobregat,Barcelona
70452,Presidenta,dona,Baix Llobregat,Barcelona
70452,Tresorera,dona,Baix Llobregat,Barcelona
22105,Secretària,dona,Garrotxa,Girona
22105,Tresorera,dona,Garrotxa,Girona
22105,President,home,Garrotxa,Girona
92164,Presidenta,dona,Baix Llobregat,Barcelona
92164,Secretària,dona,Baix Llobregat,Barcelona
92164,Vocal,dona,Baix Llobregat,Barcelona
92164,Vocal,dona,Baix Llobregat,Barcelona
92164,Vocal,home,Baix Llobregat,Barcelona
92164,Vocal,dona,Baix Llobregat,Barcelona
92164,Tresorera,dona,Baix Llobregat,Barcelona
92164,Vocal,dona,Baix Llobregat,Barcelona
58823,President,home,Vallès Oriental,Barcelona
58823,Vocal,dona,Vallès Oriental,Barcelona
58823,Vocal,dona,Vallès Oriental,Barcelona
58823,Vocal,home,Vallès Oriental,Barcelona
58823,Tresorera,dona,Vallès Oriental,Barcelona
58823,Vocal,home,Vallès Oriental,Barcelona
58823,Vocal,dona,Vallès Oriental,Barcelona
58823,Vocal,dona,Vallès Oriental,Barcelona
58823,Vicepresidenta,dona,Vallès Oriental,Barcelona
58823,Vocal,dona,Vallès Oriental,Barcelona
58823,Secretària,dona,Vallès Oriental,Barcelona
4864,Vicepresidenta,dona,Barcelonès,Barcelona
4864,Vocal,dona,Barcelonès,Barcelona
4864,Presidenta,dona,Barcelonès,Barcelona
4864,Secretària,dona,Barcelonès,Barcelona
4864,Tresorer,home,Barcelonès,Barcelona
52593,President,home,Anoia,Barcelona
52593,Secretària,dona,Anoia,Barcelona
52593,Vicepresident,home,Anoia,Barcelona
52593,Tresorera,dona,Anoia,Barcelona
12581,Secretària,dona,Anoia,Barcelona
12581,President,home,Anoia,Barcelona
12581,Vocal,dona,Anoia,Barcelona
12581,Tresorera,dona,Anoia,Barcelona
12581,Vocal,dona,Anoia,Barcelona
12581,Vocal,dona,Anoia,Barcelona
12581,Vocal,dona,Anoia,Barcelona
12581,Vocal,dona,Anoia,Barcelona
12581,Vocal,dona,Anoia,Barcelona
12581,Vocal,dona,Anoia,Barcelona
12581,Vocal,dona,Anoia,Barcelona
12581,Vocal,dona,Anoia,Barcelona
107366,Secretària,dona,Moianès,Barcelona
107366,President,home,Moianès,Barcelona
107366,Tresorer,home,Moianès,Barcelona
22082,Vicepresidenta,dona,Garrotxa,Girona
22082,President,home,Garrotxa,Girona
22082,Tresorera,dona,Garrotxa,Girona
22082,Secretària,dona,Garrotxa,Girona
4673,Secretària,dona,Vallès Occidental,Barcelona
4673,Tresorera,dona,Vallès Occidental,Barcelona
4673,Presidenta,indeterminat,Vallès Occidental,Barcelona
20725,Secretari,home,Barcelonès,Barcelona
20725,Tresorer,home,Barcelonès,Barcelona
20725,Presidenta,dona,Barcelonès,Barcelona
24639,Secretària,dona,Segrià,Lleida
24639,Presidenta,dona,Segrià,Lleida
24639,Tresorera,indeterminat,Segrià,Lleida
24639,Vocal,dona,Segrià,Lleida
24639,Vocal,indeterminat,Segrià,Lleida
24475,Vicepresidenta,dona,Alt Empordà,Girona
24475,Secretària,dona,Alt Empordà,Girona
24475,President,dona,Alt Empordà,Girona
24475,Tresorer,home,Alt Empordà,Girona
10246,Secretària,indeterminat,Barcelonès,Barcelona
10246,Vicepresidenta,dona,Barcelonès,Barcelona
10246,President,home,Barcelonès,Barcelona
10246,Tresorer,home,Barcelonès,Barcelona
21703,Vicepresident,home,Alt Empordà,Girona
21703,Tresorera,dona,Alt Empordà,Girona
21703,Presidenta,dona,Alt Empordà,Girona
21703,Secretària,dona,Alt Empordà,Girona
22320,Secretària,dona,Alt Empordà,Girona
22320,Vicepresidenta,dona,Alt Empordà,Girona
22320,Presidenta,dona,Alt Empordà,Girona
22320,Tresorera,dona,Alt Empordà,Girona
47863,Presidenta,dona,Alt Empordà,Girona
47863,Secretària,dona,Alt Empordà,Girona
47863,Tresorera,dona,Alt Empordà,Girona
64977,Secretària,dona,Bages,Barcelona
64977,Presidenta,dona,Bages,Barcelona
64977,Tresorera,dona,Bages,Barcelona
21633,Presidenta,dona,Ripollès,Girona
21633,Secretària,dona,Ripollès,Girona
21633,Tresorera,dona,Ripollès,Girona
109164,Secretària,dona,Alt Penedès,Barcelona
109164,Presidenta,dona,Alt Penedès,Barcelona
109164,Tresorera,dona,Alt Penedès,Barcelona
27084,Secretari,home,Alt Camp,Tarragona
27084,Vicepresident,home,Alt Camp,Tarragona
27084,President,home,Alt Camp,Tarragona
27084,Vocal,home,Alt Camp,Tarragona
27084,Tresorer,home,Alt Camp,Tarragona
27084,Vocal,home,Alt Camp,Tarragona
27084,Vocal,home,Alt Camp,Tarragona
27084,Vocal,home,Alt Camp,Tarragona
50034,Presidenta,dona,Terra Alta,Tarragona
50034,Vicepresidenta,dona,Terra Alta,Tarragona
50034,Secretària,dona,Terra Alta,Tarragona
50034,Tresorera,dona,Terra Alta,Tarragona
50034,Vocal,dona,Terra Alta,Tarragona
107668,Presidenta,dona,Tarragonès,Tarragona
107668,Secretària,dona,Tarragonès,Tarragona
107668,Tresorera,dona,Tarragonès,Tarragona
4908,President,home,Vallès Occidental,Barcelona
4908,Secretària,dona,Vallès Occidental,Barcelona
4908,Vocal,dona,Vallès Occidental,Barcelona
4908,Tresorera,dona,Vallès Occidental,Barcelona
4908,Vocal,dona,Vallès Occidental,Barcelona
4908,Vocal,dona,Vallès Occidental,Barcelona
65357,Presidenta,dona,Maresme,Barcelona
65357,Tresorera,dona,Maresme,Barcelona
65357,Vicepresidenta,dona,Maresme,Barcelona
65357,Secretària,dona,Maresme,Barcelona
24860,Vicepresidenta,dona,Pla d'Urgell,Lleida
24860,Vocal,dona,Pla d'Urgell,Lleida
24860,Vocal,dona,Pla d'Urgell,Lleida
24860,Vocal,dona,Pla d'Urgell,Lleida
